frame_idx,timestamp_ms,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
20,660,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.045351286587159145,0.45464871341284085,1.0,0.4,-0.7080734182735712,-0.2080734182735712,1.0,-0.6,0.4092974268256817,0.9092974268256817,1.0,0.6,-0.9161468365471424,-0.4161468365471424,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7941798919953841,0.39417989199538406,1.0,0.1,0.46798685716009647,0.06798685716009642,1.0,-0.1,1.5883597839907682,0.7883597839907681,1.0,0.1,0.9359737143201929,0.13597371432019284,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
21,693,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.06839531667556314,0.43160468332443686,1.0,0.4,-0.7524230522999288,-0.2524230522999288,1.0,-0.6,0.3632093666488737,0.8632093666488737,1.0,0.6,-1.0048461045998576,-0.5048461045998576,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7979697399110324,0.3979697399110324,1.0,0.1,0.4402502933547727,0.0402502933547727,1.0,-0.1,1.5959394798220647,0.7959394798220648,1.0,0.1,0.8805005867095455,0.0805005867095454,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
22,726,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.09575179809020495,0.40424820190979505,1.0,0.4,-0.7942505586276729,-0.2942505586276729,1.0,-0.6,0.3084964038195901,0.8084964038195901,1.0,0.6,-1.0885011172553458,-0.5885011172553458,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7998103322421917,0.39981033224219165,1.0,0.1,0.41231658363298646,0.012316583632986449,1.0,-0.1,1.5996206644843833,0.7996206644843833,1.0,0.1,0.8246331672659729,0.024633167265972897,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
23,759,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.12714739391163987,0.37285260608836013,1.0,0.4,-0.833138010639912,-0.33313801063991205,1.0,-0.6,0.24570521217672026,0.7457052121767203,1.0,0.6,-1.166276021279824,-0.6662760212798241,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7996926537685562,0.3996926537685562,1.0,0.1,0.384322547290805,-0.015677452709194996,1.0,-0.1,1.5993853075371125,0.7993853075371125,1.0,0.1,0.76864509458161,-0.03135490541838999,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
24,792,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.16226840972442452,0.3377315902755755,1.0,0.4,-0.8686968577706227,-0.3686968577706227,1.0,-0.6,0.17546318055115095,0.675463180551151,1.0,0.6,-1.2373937155412453,-0.7373937155412454,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7976172808792305,0.39761728087923043,1.0,0.1,0.35640529910405155,-0.04359470089594845,1.0,-0.1,1.595234561758461,0.7952345617584609,1.0,0.1,0.7128105982081031,-0.0871894017918969,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
25,825,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.20076392794802173,0.2992360720519783,1.0,0.4,-0.9005718077734668,-0.40057180777346685,1.0,-0.6,0.09847214410395655,0.5984721441039565,1.0,0.6,-1.3011436155469336,-0.8011436155469337,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7935943787495748,0.3935943787495748,1.0,0.1,0.3287015777402032,-0.07129842225979684,1.0,-0.1,1.5871887574991497,0.7871887574991496,1.0,0.1,0.6574031554804064,-0.14259684451959367,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
26,858,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.24224931408926792,0.2577506859107321,1.0,0.4,-0.9284443766844737,-0.42844437668447366,1.0,-0.6,0.01550137182146416,0.5155013718214642,1.0,0.6,-1.3568887533689473,-0.8568887533689473,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7876436515521826,0.3876436515521826,1.0,0.1,0.30134707601246646,-0.09865292398753353,1.0,-0.1,1.5752873031043653,0.7752873031043652,1.0,0.1,0.6026941520249329,-0.19730584797506706,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
27,891,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.2863100598830851,0.2136899401169149,1.0,0.4,-0.9520360710085306,-0.4520360710085306,1.0,-0.6,-0.07262011976617022,0.4273798802338298,1.0,0.6,-1.4040721420170612,-0.9040721420170612,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7797942459458522,0.3797942459458522,1.0,0.1,0.27447577625644715,-0.1255242237435529,1.0,-0.1,1.5595884918917045,0.7595884918917044,1.0,0.1,0.5489515525128943,-0.2510484474871058,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
28,924,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.33250592492204745,0.16749407507795255,1.0,0.4,-0.971111170334329,-0.47111117033432903,1.0,-0.6,-0.1650118498440949,0.3349881501559051,1.0,0.6,-1.442222340668658,-0.9422223406686581,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7700846083152674,0.37008460831526735,1.0,0.1,0.2482192940847383,-0.15178070591526172,1.0,-0.1,1.5401692166305347,0.7401692166305347,1.0,0.1,0.4964385881694766,-0.30356141183052343,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
29,957,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.3803753353930088,0.11962466460699121,1.0,0.4,-0.9854790825747952,-0.4854790825747953,1.0,-0.6,-0.26075067078601755,0.23924932921398243,1.0,0.6,-1.4709581651495904,-0.9709581651495905,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.758562296460624,0.35856229646062404,1.0,0.1,0.22270623373371645,-0.17729376626628357,1.0,-0.1,1.517124592921248,0.7171245929212481,1.0,0.1,0.4454124674674329,-0.35458753253256714,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
30,990,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.4294399959700664,0.0705600040299336,1.0,0.4,-0.9949962483002227,-0.4949962483002227,1.0,-0.6,-0.35887999194013276,0.1411200080598672,1.0,0.6,-1.4899924966004454,-0.9899924966004454,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7452837466595497,0.3452837466595496,1.0,0.1,0.19806155816005716,-0.20193844183994286,1.0,-0.1,1.4905674933190993,0.6905674933190992,1.0,0.1,0.3961231163201143,-0.4038768836798857,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
31,1023,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.47920966878335475,0.020790331216645246,1.0,0.4,-0.9995675751366397,-0.49956757513663974,1.0,-0.6,-0.4584193375667095,0.04158066243329049,1.0,0.6,-1.4991351502732795,-0.9991351502732795,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7303139972422432,0.33031399724224325,1.0,0.1,0.17440597697223598,-0.22559402302776405,1.0,-0.1,1.4606279944844864,0.6606279944844865,1.0,0.1,0.34881195394447195,-0.4511880460555281,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
32,1056,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.5291870717137901,-0.029187071713790043,1.0,0.4,-0.9991473878973766,-0.49914738789737656,1.0,-0.6,-0.5583741434275801,-0.058374143427580086,1.0,0.6,-1.4982947757947531,-0.9982947757947531,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.7137263700337682,0.3137263700337681,1.0,0.1,0.1518553551949282,-0.2481446448050718,1.0,-0.1,1.4274527400675363,0.6274527400675362,1.0,0.1,0.3037107103898564,-0.4962892896101436,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
33,1089,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.5788728470716241,-0.0788728470716241,1.0,0.4,-0.9937398849544324,-0.49373988495443244,1.0,-0.6,-0.6577456941432482,-0.1577456941432482,1.0,0.6,-1.4874797699088649,-0.9874797699088649,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.6956021112237885,0.2956021112237885,1.0,0.1,0.1305201457621758,-0.2694798542378242,1.0,-0.1,1.391204222447577,0.591204222447577,1.0,0.1,0.2610402915243516,-0.5389597084756484,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
34,1122,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.6277705510134156,-0.1277705510134156,1.0,0.4,-0.9833990962897305,-0.48339909628973055,1.0,-0.6,-0.7555411020268312,-0.2555411020268312,1.0,0.6,-1.466798192579461,-0.9667981925794611,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.6760299934227746,0.27602999342277457,1.0,0.1,0.11050484851897258,-0.28949515148102745,1.0,-0.1,1.3520599868455492,0.5520599868455491,1.0,0.1,0.22100969703794515,-0.5789903029620549,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
35,1155,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.67539161384481,-0.17539161384480992,1.0,0.4,-0.9682283436453982,-0.46822834364539817,1.0,-0.6,-0.8507832276896199,-0.35078322768961984,1.0,0.6,-1.4364566872907965,-0.9364566872907963,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.6551058808538016,0.2551058808538016,1.0,0.1,0.09190749838107715,-0.3080925016189229,1.0,-0.1,1.3102117617076032,0.5102117617076032,1.0,0.1,0.1838149967621543,-0.6161850032378458,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
36,1188,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.7212602216474262,-0.22126022164742623,1.0,0.4,-0.9483792081670734,-0.4483792081670735,1.0,-0.6,-0.9425204432948524,-0.44252044329485246,1.0,0.6,-1.3967584163341469,-0.896758416334147,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.6329322598096327,0.23293225980963275,1.0,0.1,0.07481918516004404,-0.325180814839956,1.0,-0.1,1.2658645196192655,0.4658645196192655,1.0,0.1,0.1496383703200881,-0.650361629679912,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
37,1221,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.7649180704542466,-0.2649180704542467,1.0,0.4,-0.9240500158552041,-0.424050015855204,1.0,-0.6,-1.0298361409084933,-0.5298361409084934,1.0,0.6,-1.3481000317104082,-0.848100031710408,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.6096177366749105,0.20961773667491046,1.0,0.1,0.059323607405373735,-0.3406763925946263,1.0,-0.1,1.219235473349821,0.4192354733498209,1.0,0.1,0.11864721481074747,-0.6813527851892526,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
38,1254,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.8059289454713594,-0.30592894547135946,1.0,0.4,-0.8954838559572085,-0.3954838559572084,1.0,-0.6,-1.1118578909427188,-0.6118578909427189,1.0,0.6,-1.290967711914417,-0.7909677119144168,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.5852765059721383,0.18527650597213824,1.0,0.1,0.045496662449059255,-0.35450333755094077,1.0,-0.1,1.1705530119442766,0.3705530119442765,1.0,0.1,0.09099332489811851,-0.7090066751018815,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
39,1287,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.8438830795919869,-0.3438830795919869,1.0,0.4,-0.8629661521000701,-0.3629661521000701,1.0,-0.6,-1.1877661591839739,-0.6877661591839738,1.0,0.6,-1.2259323042001402,-0.7259323042001402,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.5600277910369679,0.16002779103696782,1.0,0.1,0.03340607466049228,-0.36659392533950774,1.0,-0.1,1.1200555820739357,0.32005558207393564,1.0,0.1,0.06681214932098456,-0.7331878506790155,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
40,1320,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.8784012476539641,-0.3784012476539641,1.0,0.4,-0.8268218104318059,-0.32682181043180597,1.0,-0.6,-1.2568024953079282,-0.7568024953079282,1.0,0.6,-1.1536436208636118,-0.6536436208636119,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.5339952600623621,0.13399526006236204,1.0,0.1,0.023111063732536796,-0.3768889362674632,1.0,-0.1,1.0679905201247242,0.2679905201247241,1.0,0.1,0.04622212746507359,-0.7537778725349265,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
41,1353,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9091385555322051,-0.40913855553220513,1.0,0.4,-0.7874119732666346,-0.2874119732666346,1.0,-0.6,-1.3182771110644103,-0.8182771110644103,1.0,0.6,-1.0748239465332692,-0.5748239465332692,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.5073064203718474,0.10730642037184734,1.0,0.1,0.01466205462350273,-0.3853379453764973,1.0,-0.1,1.0146128407436947,0.2146128407436947,1.0,0.1,0.02932410924700546,-0.7706758907529946,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
42,1386,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9357878862067941,-0.4357878862067941,1.0,0.4,-0.7451304106703497,-0.2451304106703497,1.0,-0.6,-1.3715757724135882,-0.8715757724135882,1.0,0.6,-0.9902608213406994,-0.4902608213406994,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.48009199388870827,0.08009199388870822,1.0,0.1,0.008100430575726292,-0.39189956942427373,1.0,-0.1,0.9601839877774165,0.16018398777741644,1.0,0.1,0.016200861151452584,-0.7837991388485475,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
43,1419,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9580829683747274,-0.45808296837472745,1.0,0.4,-0.7003995860399878,-0.20039958603998773,1.0,-0.6,-1.4161659367494548,-0.9161659367494549,1.0,0.6,-0.9007991720799755,-0.40079917207997545,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.4524852768600737,0.0524852768600737,1.0,0.1,0.0034583304204696685,-0.39654166957953035,1.0,-0.1,0.9049705537201475,0.1049705537201474,1.0,0.1,0.006916660840939337,-0.7930833391590607,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
44,1452,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9758010369447581,-0.475801036944758,1.0,0.4,-0.6536664349892096,-0.15366643498920968,1.0,-0.6,-1.4516020738895161,-0.951602073889516,1.0,0.6,-0.8073328699784194,-0.30733286997841935,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.4246214869719653,0.02462148697196526,1.0,0.1,0.0007584911619417101,-0.3992415088380583,1.0,-0.1,0.8492429739439306,0.04924297394393052,1.0,0.1,0.0015169823238834201,-0.7984830176761166,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
45,1485,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.2,-0.5,0,1.0,0.2,-0.5,0,1.0,-0.4,-0.9887650588325485,-0.4887650588325485,1.0,0.4,-0.6053978997153898,-0.10539789971538985,1.0,-0.6,-1.477530117665097,-0.977530117665097,1.0,0.6,-0.7107957994307796,-0.2107957994307797,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,-0.1,0,0,1.0,0.1,0,0,1.0,-0.1,0.3966371010531406,-0.0033628989468594476,1.0,0.1,1.4136611463211324e-05,-0.3999858633885368,1.0,-0.1,0.7932742021062812,-0.006725797893718895,1.0,0.1,2.8273222926422648e-05,-0.7999717267770736,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0
